"","simu","n","p","omega_structure","zi_type","zi_config","method","criterion","omega_rmse","AUC","rmse_fit","fallout","recall","precision","f1_score","time"
"660","3","300","20","community","species","species_4","PLN","BIC","0.16","0.4409035","0.400658809179358","0.295","0.214","0.055","0.087","0.921835899353027"
"661","3","300","20","community","species","species_4","ZIPLN","BIC","0.08","0.7380365","0.528019907499932","0.057","0.429","0.375","0.4","1.72258806228638"
"662","4","300","20","community","species","species_4","PLN","BIC","0.15","0.6487585","0.414344825492677","0.426","0.714","0.118","0.202","1.34274959564209"
"663","4","300","20","community","species","species_4","ZIPLN","BIC","0.08","0.4929845","0.495308232985451","0.006","0.071","0.5","0.125","2.20336651802063"
"664","5","300","20","community","species","species_4","PLN","BIC","0.14","0.596868","0.40965921275456","0.073","0.182","0.133","0.154","5.587975025177"
"665","5","300","20","community","species","species_4","ZIPLN","BIC","0.07","0.6151205","0.509927112077622","0.039","0.364","0.364","0.364","2.52151107788086"
"666","6","300","20","community","species","species_4","PLN","BIC","0.13","0.5568185","0.515943332678102","0.148","0.143","0.071","0.095","1.2599503993988"
"667","6","300","20","community","species","species_4","ZIPLN","BIC","0.08","0.713838","0.566824044887307","0.006","0.214","0.75","0.333","2.45440149307251"
"668","7","300","20","community","species","species_4","PLN","BIC","0.14","0.78145","0.472131816976518","0.011","0.1","0.333","0.154","3.5608217716217"
"669","7","300","20","community","species","species_4","ZIPLN","BIC","0.08","0.74975","0.562632998167425","0.028","0.5","0.5","0.5","1.77420449256897"
"670","8","300","20","community","species","species_4","PLN","BIC","0.11","0.64615","0.522574263382547","0.028","0","0","0","2.5679132938385"
"671","8","300","20","community","species","species_4","ZIPLN","BIC","0.07","0.4569","0.573939135146574","0","0",NA,"0","1.66275501251221"
"672","9","300","20","community","species","species_4","PLN","BIC","0.15","0.470465","0.3486435919514","0.309","0.167","0.035","0.058","0.780084133148193"
"673","9","300","20","community","species","species_4","ZIPLN","BIC","0.08","0.6127755","0.445513063171937","0","0",NA,"0","1.06095886230469"
"674","10","300","20","community","species","species_4","PLN","BIC","0.13","0.520121","0.457894819879606","0.016","0","0","0","3.27209424972534"
"675","10","300","20","community","species","species_4","ZIPLN","BIC","0.07","0.6159195","0.571263112486978","0.016","0.143","0.25","0.182","1.80788016319275"
"676","11","300","20","community","species","species_4","PLN","BIC","0.1","0.651875","0.329162780231728","0.634","1","0.033","0.063","1.27943968772888"
"677","11","300","20","community","species","species_4","ZIPLN","BIC","0.05","0.33625","0.322952569208125","0.005","0","0","0","1.56994676589966"
"678","12","300","20","community","species","species_4","PLN","BIC","0.15","0.592983","0.520546425091716","0.097","0.2","0.15","0.171","0.991170883178711"
"679","12","300","20","community","species","species_4","ZIPLN","BIC","0.09","0.534907","0.602610177712105","0.006","0.067","0.5","0.118","2.04835653305054"
"680","13","300","20","community","species","species_4","PLN","BIC","0.15","0.6193145","0.479846040637726","0.169","0.308","0.118","0.17","1.56295561790466"
"681","13","300","20","community","species","species_4","ZIPLN","BIC","0.09","0.5216045","0.601527362001437","0","0",NA,"0","1.68678092956543"
"682","14","300","20","community","species","species_4","PLN","BIC","0.16","0.714906","0.508804180082297","0.193","0.643","0.209","0.316","1.43820762634277"
"683","14","300","20","community","species","species_4","ZIPLN","BIC","0.11","0.6736555","0.559743941621323","0.051","0.357","0.357","0.357","1.94896650314331"
"684","15","300","20","community","species","species_4","PLN","BIC","0.14","0.627451","0.463311865645795","0.09","0.25","0.158","0.194","3.38833451271057"
"685","15","300","20","community","species","species_4","ZIPLN","BIC","0.08","0.605098","0.553062489174079","0.107","0.25","0.136","0.176","1.21670317649841"
"686","16","300","20","community","species","species_4","PLN","BIC","0.11","0.373","0.431980755885099","0.065","0","0","0","2.67517995834351"
"687","16","300","20","community","species","species_4","ZIPLN","BIC","0.05","0.4238","0.52003927473719","0","0",NA,"0","1.7972936630249"
"688","17","300","20","community","species","species_4","PLN","BIC","0.13","0.528574","0.431519717068777","0.271","0.444","0.075","0.129","1.15079998970032"
