"","simu","n","p","omega_structure","zi_type","zi_config","method","criterion","omega_rmse","AUC","rmse_fit","fallout","recall","precision","f1_score","time"
"74","7","300","20","erdos_renyi","sites","sites_2","ZIPLN","BIC","0.07","0.8314505","0.611774850470314","0.045","0.714","0.556","0.625","42.8259410858154"
"75","8","300","20","erdos_renyi","sites","sites_2","PLN","BIC","0.1","0.77667","0.567649170011755","0","0.273","1","0.429","3.38904309272766"
"76","8","300","20","erdos_renyi","sites","sites_2","ZIPLN","BIC","0.08","0.7655785","0.687943307361662","0","0.455","1","0.625","42.6134088039398"
"77","9","300","20","erdos_renyi","sites","sites_2","PLN","BIC","0.09","0.8341905","0.550770622497446","0.005","0.714","0.833","0.769","3.21951246261597"
"78","9","300","20","erdos_renyi","sites","sites_2","ZIPLN","BIC","0.07","0.7379785","0.663132217340773","0.044","0.857","0.429","0.571","42.6699814796448"
"79","10","300","20","erdos_renyi","sites","sites_2","PLN","BIC","0.07","0.8612945","0.523115302209007","0","0.167","1","0.286","3.90015077590942"
"80","10","300","20","erdos_renyi","sites","sites_2","ZIPLN","BIC","0.05","0.8293455","0.624622289655816","0.005","0.667","0.8","0.727","44.2907869815826"
"81","11","300","20","erdos_renyi","sites","sites_2","PLN","BIC","0.08","0.8084375","0.555787191406922","0","0",NA,"0","1.74045872688293"
"82","11","300","20","erdos_renyi","sites","sites_2","ZIPLN","BIC","0.06","0.7535","0.637989458408982","0","0.375","1","0.545","28.0290651321411"
"83","12","300","20","erdos_renyi","sites","sites_2","PLN","BIC","0.09","0.839429","0.558413543805321","0","0",NA,"0","1.83684802055359"
"84","12","300","20","erdos_renyi","sites","sites_2","ZIPLN","BIC","0.06","0.871923","0.655629676243171","0.005","0.857","0.857","0.857","27.7477974891663"
"85","13","300","20","erdos_renyi","sites","sites_2","PLN","BIC","0.06","0.6480725","0.528998770154879","0","0.143","1","0.25","3.29403305053711"
"86","13","300","20","erdos_renyi","sites","sites_2","ZIPLN","BIC","0.06","0.5778635","0.653358338192609","0","0.143","1","0.25","43.7861149311066"
"87","14","300","20","erdos_renyi","sites","sites_2","PLN","BIC","0.1","0.6737305","0.540226247569218","0","0.091","1","0.167","2.74607300758362"
