"","simu","n","p","omega_structure","zi_type","zi_config","method","criterion","omega_rmse","AUC","rmse_fit","fallout","recall","precision","f1_score","time"
"130","Error in lm.wfit(X[Y1, , drop = FALSE], log(Y[Y1]) - offsetx[Y1], weights[Y1]) : 
  0 (non-NA) cases
","Error in lm.wfit(X[Y1, , drop = FALSE], log(Y[Y1]) - offsetx[Y1], weights[Y1]) : 
  0 (non-NA) cases
","Error in lm.wfit(X[Y1, , drop = FALSE], log(Y[Y1]) - offsetx[Y1], weights[Y1]) : 
  0 (non-NA) cases
","Error in lm.wfit(X[Y1, , drop = FALSE], log(Y[Y1]) - offsetx[Y1], weights[Y1]) : 
  0 (non-NA) cases
","Error in lm.wfit(X[Y1, , drop = FALSE], log(Y[Y1]) - offsetx[Y1], weights[Y1]) : 
  0 (non-NA) cases
","Error in lm.wfit(X[Y1, , drop = FALSE], log(Y[Y1]) - offsetx[Y1], weights[Y1]) : 
  0 (non-NA) cases
","Error in lm.wfit(X[Y1, , drop = FALSE], log(Y[Y1]) - offsetx[Y1], weights[Y1]) : 
  0 (non-NA) cases
","Error in lm.wfit(X[Y1, , drop = FALSE], log(Y[Y1]) - offsetx[Y1], weights[Y1]) : 
  0 (non-NA) cases
","Error in lm.wfit(X[Y1, , drop = FALSE], log(Y[Y1]) - offsetx[Y1], weights[Y1]) : 
  0 (non-NA) cases
","Error in lm.wfit(X[Y1, , drop = FALSE], log(Y[Y1]) - offsetx[Y1], weights[Y1]) : 
  0 (non-NA) cases
","Error in lm.wfit(X[Y1, , drop = FALSE], log(Y[Y1]) - offsetx[Y1], weights[Y1]) : 
  0 (non-NA) cases
","Error in lm.wfit(X[Y1, , drop = FALSE], log(Y[Y1]) - offsetx[Y1], weights[Y1]) : 
  0 (non-NA) cases
","Error in lm.wfit(X[Y1, , drop = FALSE], log(Y[Y1]) - offsetx[Y1], weights[Y1]) : 
  0 (non-NA) cases
","Error in lm.wfit(X[Y1, , drop = FALSE], log(Y[Y1]) - offsetx[Y1], weights[Y1]) : 
  0 (non-NA) cases
","Error in lm.wfit(X[Y1, , drop = FALSE], log(Y[Y1]) - offsetx[Y1], weights[Y1]) : 
  0 (non-NA) cases
","Error in lm.wfit(X[Y1, , drop = FALSE], log(Y[Y1]) - offsetx[Y1], weights[Y1]) : 
  0 (non-NA) cases
"
"131","5","300","20","erdos_renyi","species","species_3","PLN","StARS","0.3","0.018378","0.498491120582911","0.207","0.155","0.471","0.234","18.3360712528229"
"132","5","300","20","erdos_renyi","species","species_3","PLN","BIC","0.3","0.018378","0.498569817008006","0","0",NA,"0","18.3360712528229"
"133","5","300","20","erdos_renyi","species","species_3","ZIPLN","StARS","0.29","0.0403595","0.538555936695558","0.218","0.204","0.525","0.294","4.31626375516256"
"134","5","300","20","erdos_renyi","species","species_3","ZIPLN","BIC","0.29","0.0403595","0.520219289062085","0.299","0.282","0.527","0.367","4.31626375516256"
"135","6","300","20","erdos_renyi","species","species_3","PLN","StARS","0.32","0.0078745","0.473825451135379","0.118","0.134","0.542","0.215","18.4624981880188"
"136","6","300","20","erdos_renyi","species","species_3","PLN","BIC","0.32","0.0078745","0.473973361192627","0","0",NA,"0","18.4624981880188"
"137","6","300","20","erdos_renyi","species","species_3","ZIPLN","StARS","0.26","0.202243","0.599124663975944","0","0",NA,"0","5.18964228630066"
"138","6","300","20","erdos_renyi","species","species_3","ZIPLN","BIC","0.3","0.202243","0.487595001518255","0.43","0.526","0.56","0.543","5.18964228630066"
"139","Error in lm.wfit(X[Y1, , drop = FALSE], log(Y[Y1]) - offsetx[Y1], weights[Y1]) : 
  0 (non-NA) cases
","Error in lm.wfit(X[Y1, , drop = FALSE], log(Y[Y1]) - offsetx[Y1], weights[Y1]) : 
  0 (non-NA) cases
","Error in lm.wfit(X[Y1, , drop = FALSE], log(Y[Y1]) - offsetx[Y1], weights[Y1]) : 
  0 (non-NA) cases
","Error in lm.wfit(X[Y1, , drop = FALSE], log(Y[Y1]) - offsetx[Y1], weights[Y1]) : 
  0 (non-NA) cases
","Error in lm.wfit(X[Y1, , drop = FALSE], log(Y[Y1]) - offsetx[Y1], weights[Y1]) : 
  0 (non-NA) cases
","Error in lm.wfit(X[Y1, , drop = FALSE], log(Y[Y1]) - offsetx[Y1], weights[Y1]) : 
  0 (non-NA) cases
","Error in lm.wfit(X[Y1, , drop = FALSE], log(Y[Y1]) - offsetx[Y1], weights[Y1]) : 
  0 (non-NA) cases
","Error in lm.wfit(X[Y1, , drop = FALSE], log(Y[Y1]) - offsetx[Y1], weights[Y1]) : 
  0 (non-NA) cases
","Error in lm.wfit(X[Y1, , drop = FALSE], log(Y[Y1]) - offsetx[Y1], weights[Y1]) : 
  0 (non-NA) cases
","Error in lm.wfit(X[Y1, , drop = FALSE], log(Y[Y1]) - offsetx[Y1], weights[Y1]) : 
  0 (non-NA) cases
","Error in lm.wfit(X[Y1, , drop = FALSE], log(Y[Y1]) - offsetx[Y1], weights[Y1]) : 
  0 (non-NA) cases
","Error in lm.wfit(X[Y1, , drop = FALSE], log(Y[Y1]) - offsetx[Y1], weights[Y1]) : 
  0 (non-NA) cases
","Error in lm.wfit(X[Y1, , drop = FALSE], log(Y[Y1]) - offsetx[Y1], weights[Y1]) : 
  0 (non-NA) cases
","Error in lm.wfit(X[Y1, , drop = FALSE], log(Y[Y1]) - offsetx[Y1], weights[Y1]) : 
  0 (non-NA) cases
","Error in lm.wfit(X[Y1, , drop = FALSE], log(Y[Y1]) - offsetx[Y1], weights[Y1]) : 
  0 (non-NA) cases
","Error in lm.wfit(X[Y1, , drop = FALSE], log(Y[Y1]) - offsetx[Y1], weights[Y1]) : 
  0 (non-NA) cases
"
