"","simu","n","p","omega_structure","zi_type","zi_config","method","criterion","omega_rmse","AUC","rmse_fit","fallout","recall","precision","f1_score","time"
"187","4","300","20","community","sites","sites_1","PLN","BIC","0.07","0.7196365","0.631682357926472","0","0.455","1","0.625","1.9890820980072"
"188","4","300","20","community","sites","sites_1","ZIPLN","BIC","0.06","0.7105025","0.648823365463882","0","0.545","1","0.706","39.6603744029999"
"189","5","300","20","community","sites","sites_1","PLN","BIC","0.08","0.8136545","0.672742570716346","0","0",NA,"0","2.5034441947937"
"190","5","300","20","community","sites","sites_1","ZIPLN","BIC","0.08","0.8157155","0.693744183687819","0.017","0.571","0.727","0.64","39.4007792472839"
"191","6","300","20","community","sites","sites_1","PLN","BIC","0.07","0.707102","0.62709177229674","0.022","0.5","0.6","0.545","2.10302257537842"
"192","6","300","20","community","sites","sites_1","ZIPLN","BIC","0.06","0.6510645","0.632931316399616","0.051","0.75","0.5","0.6","40.2281982898712"
"193","7","300","20","community","sites","sites_1","PLN","BIC","0.06","0.6885","0.617127236428123","0","0.25","1","0.4","1.84934663772583"
"194","7","300","20","community","sites","sites_1","ZIPLN","BIC","0.05","0.628625","0.629129933338961","0.011","0.75","0.75","0.75","40.2061791419983"
"195","8","300","20","community","sites","sites_1","PLN","BIC","0.07","0.7199515","0.626840421759376","0.034","0.846","0.647","0.733","2.21062970161438"
"196","8","300","20","community","sites","sites_1","ZIPLN","BIC","0.07","0.6816485","0.640196918838621","0.011","0.615","0.8","0.696","41.2216544151306"
"197","9","300","20","community","sites","sites_1","PLN","BIC","0.08","0.6736035","0.608124519538452","0.149","0.688","0.297","0.415","1.38082408905029"
"198","9","300","20","community","sites","sites_1","ZIPLN","BIC","0.08","0.6915105","0.617360338356566","0.086","0.688","0.423","0.524","26.2127094268799"
"199","10","300","20","community","sites","sites_1","PLN","BIC","0.07","0.760476","0.652131056557739","0.011","0.5","0.75","0.6","1.50836682319641"
"200","10","300","20","community","sites","sites_1","ZIPLN","BIC","0.06","0.750153","0.661978678646023","0.011","0.5","0.75","0.6","38.3387587070465"
"201","11","300","20","community","sites","sites_1","PLN","BIC","0.06","0.841625","0.612423734251072","0.005","0.875","0.875","0.875","1.99063158035278"
"202","11","300","20","community","sites","sites_1","ZIPLN","BIC","0.05","0.80625","0.62128671354606","0.038","1","0.533","0.696","41.3308069705963"
"203","12","300","20","community","sites","sites_1","PLN","BIC","0.07","0.571173","0.605370488211017","0.04","0.538","0.5","0.519","2.11044239997864"
"204","12","300","20","community","sites","sites_1","ZIPLN","BIC","0.06","0.573651","0.617545270797961","0.023","0.538","0.636","0.583","40.9378356933594"
"205","13","300","20","community","sites","sites_1","PLN","BIC","0.08","0.748305","0.615253889626307","0.137","0.867","0.351","0.5","2.3009307384491"
"206","13","300","20","community","sites","sites_1","ZIPLN","BIC","0.07","0.7179725","0.616062501916351","0.126","0.933","0.389","0.549","41.1177773475647"
"207","14","300","20","community","sites","sites_1","PLN","BIC","0.05","0.662375","0.643074179056449","0","0.25","1","0.4","1.63051772117615"
"208","14","300","20","community","sites","sites_1","ZIPLN","BIC","0.05","0.6855625","0.664634488372148","0","0.25","1","0.4","41.0700967311859"
"209","15","300","20","community","sites","sites_1","PLN","BIC","0.07","0.6906","0.642655047449978","0","0.1","1","0.182","1.02566432952881"
"210","15","300","20","community","sites","sites_1","ZIPLN","BIC","0.06","0.6541","0.655868843397647","0.011","0.6","0.75","0.667","26.0107715129852"
"211","16","300","20","community","sites","sites_1","PLN","BIC","0.06","0.7426875","0.61835560609606","0.005","0.75","0.857","0.8","1.90311908721924"
"212","16","300","20","community","sites","sites_1","ZIPLN","BIC","0.05","0.753","0.631971322819832","0.033","0.75","0.5","0.6","39.42080950737"
"213","17","300","20","community","sites","sites_1","PLN","BIC","0.07","0.6130285","0.638744088630721","0.006","0.25","0.75","0.375","2.12983322143555"
"214","17","300","20","community","sites","sites_1","ZIPLN","BIC","0.06","0.60372","0.654485047206127","0.017","0.417","0.625","0.5","39.3387339115143"
"215","18","300","20","community","sites","sites_1","PLN","BIC","0.06","0.76405","0.642372881021653","0","0.3","1","0.462","1.71977782249451"
"216","18","300","20","community","sites","sites_1","ZIPLN","BIC","0.05","0.78815","0.660198478126009","0.017","0.6","0.667","0.632","41.0238790512085"
"217","19","300","20","community","sites","sites_1","PLN","BIC","0.06","0.8086025","0.625116659116838","0","0.545","1","0.706","1.96758437156677"
"218","19","300","20","community","sites","sites_1","ZIPLN","BIC","0.05","0.82666","0.633947046194209","0.011","0.636","0.778","0.7","29.1490507125854"
"219","20","300","20","community","sites","sites_1","PLN","BIC","0.06","0.6363125","0.634649384972245","0.016","0.75","0.667","0.706","2.01183938980103"
"220","20","300","20","community","sites","sites_1","ZIPLN","BIC","0.06","0.651875","0.644932511133689","0.022","0.75","0.6","0.667","39.1254942417145"
"221","21","300","20","community","sites","sites_1","PLN","BIC","0.11","0.571926","0.649785870961691","0.187","0.842","0.333","0.478","1.78217911720276"
"222","21","300","20","community","sites","sites_1","ZIPLN","BIC","0.1","0.530072","0.658179422364472","0.105","0.684","0.419","0.52","26.6408805847168"
"223","22","300","20","community","sites","sites_1","PLN","BIC","0.09","0.5079715","0.652426789431719","0.011","0.308","0.667","0.421","2.33695077896118"
"224","22","300","20","community","sites","sites_1","ZIPLN","BIC","0.08","0.5135105","0.673347853572712","0.017","0.385","0.625","0.476","37.6439116001129"
"225","23","300","20","community","sites","sites_1","PLN","BIC","0.09","0.6474175","0.646728768083459","0","0.167","1","0.286","1.90678358078003"
"226","23","300","20","community","sites","sites_1","ZIPLN","BIC","0.07","0.6387715","0.661535699591998","0.022","0.75","0.692","0.72","42.4736785888672"
"227","24","300","20","community","sites","sites_1","PLN","BIC","0.05","0.6890395","0.623677830367392","0.005","0.429","0.75","0.545","1.88824415206909"
"228","24","300","20","community","sites","sites_1","ZIPLN","BIC","0.04","0.689529","0.643737885544234","0.005","0.429","0.75","0.545","28.9814190864563"
"229","25","300","20","community","sites","sites_1","PLN","BIC","0.08","0.778573","0.626242475718957","0.006","0.556","0.833","0.667","1.22262573242188"
"230","25","300","20","community","sites","sites_1","ZIPLN","BIC","0.07","0.7770745","0.637102647739932","0.033","0.778","0.538","0.636","26.3213214874268"
"231","26","300","20","community","sites","sites_1","PLN","BIC","0.11","0.711904","0.667404450428615","0","0.111","1","0.2","2.26713562011719"
"232","26","300","20","community","sites","sites_1","ZIPLN","BIC","0.09","0.6921975","0.681467254766946","0.041","0.611","0.611","0.611","29.6546535491943"
"233","27","300","20","community","sites","sites_1","PLN","BIC","0.08","0.6208325","0.646680234487668","0","0.273","1","0.429","1.0792133808136"
"234","27","300","20","community","sites","sites_1","ZIPLN","BIC","0.06","0.668261","0.657067906292933","0.022","0.636","0.636","0.636","25.5452625751495"
"235","28","300","20","community","sites","sites_1","PLN","BIC","0.06","0.7703","0.647011436028211","0.006","0.5","0.833","0.625","1.94950580596924"
"236","28","300","20","community","sites","sites_1","ZIPLN","BIC","0.05","0.7288","0.660877561847299","0.017","0.5","0.625","0.556","31.9163541793823"
"237","29","300","20","community","sites","sites_1","PLN","BIC","0.1","0.7592125","0.630585702036353","0.063","0.812","0.542","0.65","2.33787059783936"
"238","29","300","20","community","sites","sites_1","ZIPLN","BIC","0.09","0.708598","0.638499881913259","0.057","0.812","0.565","0.667","27.8644495010376"
"239","30","300","20","community","sites","sites_1","PLN","BIC","0.07","0.745288","0.604244848839916","0","0.538","1","0.7","1.44480037689209"
"240","30","300","20","community","sites","sites_1","ZIPLN","BIC","0.06","0.7098745","0.611794835898458","0.04","0.692","0.562","0.621","26.4943335056305"
"241","1","300","20","community","sites","sites_2","PLN","BIC","0.1","0.8715175","0.530145215453498","0","0",NA,"0","1.89146208763123"
"242","1","300","20","community","sites","sites_2","ZIPLN","BIC","0.08","0.866737","0.564916793488379","0.028","0.545","0.545","0.545","46.3553686141968"
"243","2","300","20","community","sites","sites_2","PLN","BIC","0.09","0.758492","0.533608034338148","0","0.333","1","0.5","2.06979417800903"
"244","2","300","20","community","sites","sites_2","ZIPLN","BIC","0.07","0.735865","0.562492433748106","0.011","0.444","0.667","0.533","44.2116191387177"
"245","3","300","20","community","sites","sites_2","PLN","BIC","0.1","0.7317485","0.556397385983344","0","0",NA,"0","2.16989088058472"
"246","3","300","20","community","sites","sites_2","ZIPLN","BIC","0.08","0.6743145","0.616699495375416","0","0.214","1","0.353","44.2696139812469"
"247","4","300","20","community","sites","sites_2","PLN","BIC","0.09","0.6597765","0.532395835813645","0","0",NA,"0","2.19332122802734"
"248","4","300","20","community","sites","sites_2","ZIPLN","BIC","0.07","0.7151425","0.56864361287878","0.017","0.583","0.7","0.636","45.93612241745"
"249","5","300","20","community","sites","sites_2","PLN","BIC","0.08","0.75025","0.557636192724754","0","0.2","1","0.333","1.27417922019958"
"250","5","300","20","community","sites","sites_2","ZIPLN","BIC","0.06","0.78115","0.603051494026843","0","0.3","1","0.462","34.3719532489777"
"251","6","300","20","community","sites","sites_2","PLN","BIC","0.1","0.750157","0.530300211978819","0","0",NA,"0","2.03405785560608"
"252","6","300","20","community","sites","sites_2","ZIPLN","BIC","0.08","0.7919365","0.562106809874416","0.028","0.538","0.583","0.56","43.8316581249237"
"253","7","300","20","community","sites","sites_2","PLN","BIC","0.08","0.8325455","0.508722518239117","0","0.111","1","0.2","2.10305118560791"
"254","7","300","20","community","sites","sites_2","ZIPLN","BIC","0.06","0.8797955","0.548365420198152","0.05","0.778","0.438","0.56","40.2669188976288"
"255","8","300","20","community","sites","sites_2","PLN","BIC","0.13","0.562","0.574256118178144","0.006","0.062","0.5","0.111","2.19737911224365"
"256","8","300","20","community","sites","sites_2","ZIPLN","BIC","0.11","0.614273","0.624082979848091","0.029","0.312","0.5","0.385","42.3653099536896"
"257","9","300","20","community","sites","sites_2","PLN","BIC","0.08","0.653321","0.533821103625565","0","0",NA,"0","2.2210545539856"
"258","9","300","20","community","sites","sites_2","ZIPLN","BIC","0.06","0.690545","0.583023930379933","0.006","0.455","0.833","0.588","46.0018751621246"
"259","10","300","20","community","sites","sites_2","PLN","BIC","0.1","0.674613","0.495487436445833","0.006","0.235","0.8","0.364","2.30072283744812"
"260","10","300","20","community","sites","sites_2","ZIPLN","BIC","0.08","0.650664","0.545727783021839","0.017","0.588","0.769","0.667","46.9161276817322"
"261","11","300","20","community","sites","sites_2","PLN","BIC","0.12","0.82244","0.555070398789428","0","0",NA,"0","1.19430112838745"
"262","11","300","20","community","sites","sites_2","ZIPLN","BIC","0.1","0.837178","0.590334299607466","0.006","0.5","0.857","0.632","28.9806432723999"
"263","12","300","20","community","sites","sites_2","PLN","BIC","0.09","0.771352","0.550272551429872","0","0.182","1","0.308","2.39803409576416"
"264","12","300","20","community","sites","sites_2","ZIPLN","BIC","0.07","0.7277875","0.590527763972197","0","0.182","1","0.308","46.430449962616"
"265","13","300","20","community","sites","sites_2","PLN","BIC","0.11","0.7158855","0.531491128016048","0","0",NA,"0","1.30228304862976"
"266","13","300","20","community","sites","sites_2","ZIPLN","BIC","0.08","0.7290705","0.586801330911594","0.017","0.533","0.727","0.615","29.2395303249359"
"267","14","300","20","community","sites","sites_2","PLN","BIC","0.08","0.7377905","0.52443198504522","0","0",NA,"0","1.84428882598877"
"268","14","300","20","community","sites","sites_2","ZIPLN","BIC","0.07","0.7541225","0.559966526203321","0","0.25","1","0.4","42.1916706562042"
"269","15","300","20","community","sites","sites_2","PLN","BIC","0.11","0.731541","0.550808014258945","0","0",NA,"0","2.12903189659119"
"270","15","300","20","community","sites","sites_2","ZIPLN","BIC","0.09","0.7315745","0.613818116857494","0","0.438","1","0.609","44.5204074382782"
"271","16","300","20","community","sites","sites_2","PLN","BIC","0.11","0.7667095","0.575050716894875","0","0",NA,"0","2.45641374588013"
"272","16","300","20","community","sites","sites_2","ZIPLN","BIC","0.09","0.7914525","0.61704732962701","0.006","0.143","0.667","0.235","43.3650696277618"
"273","17","300","20","community","sites","sites_2","PLN","BIC","0.11","0.6570285","0.546542718140279","0","0.067","1","0.125","1.39245295524597"
"274","17","300","20","community","sites","sites_2","ZIPLN","BIC","0.09","0.663483","0.598491950106065","0.017","0.267","0.571","0.364","38.4362998008728"
"275","18","300","20","community","sites","sites_2","PLN","BIC","0.07","0.8570905","0.526431408798459","0","0",NA,"0","1.84981870651245"
"276","18","300","20","community","sites","sites_2","ZIPLN","BIC","0.06","0.867816","0.595528629285005","0.028","0.556","0.5","0.526","47.6516108512878"
"277","19","300","20","community","sites","sites_2","PLN","BIC","0.11","0.7350935","0.529754087537499","0","0",NA,"0","1.45357275009155"
"278","19","300","20","community","sites","sites_2","ZIPLN","BIC","0.08","0.7295965","0.589550223739306","0.04","0.533","0.533","0.533","30.2796311378479"
"279","20","300","20","community","sites","sites_2","PLN","BIC","0.08","0.677373","0.53481928697005","0","0",NA,"0","1.62516856193542"
"280","20","300","20","community","sites","sites_2","ZIPLN","BIC","0.07","0.679368","0.589300876579203","0","0.077","1","0.143","43.4184377193451"
"281","21","300","20","community","sites","sites_2","PLN","BIC","0.1","0.739567","0.519191044438252","0","0.357","1","0.526","2.10998034477234"
"282","21","300","20","community","sites","sites_2","ZIPLN","BIC","0.08","0.69434","0.550575491945847","0.045","0.571","0.5","0.533","46.6889503002167"
"283","22","300","20","community","sites","sites_2","PLN","BIC","0.08","0.7775625","0.548813396726476","0","0",NA,"0","2.3328263759613"
"284","22","300","20","community","sites","sites_2","ZIPLN","BIC","0.06","0.78525","0.619782713239059","0.011","0.625","0.714","0.667","45.6761040687561"
"285","23","300","20","community","sites","sites_2","PLN","BIC","0.13","0.6844","0.570985576268349","0","0",NA,"0","1.82729744911194"
"286","23","300","20","community","sites","sites_2","ZIPLN","BIC","0.12","0.664475","0.624179103275501","0","0.15","1","0.261","38.9498908519745"
"287","24","300","20","community","sites","sites_2","PLN","BIC","0.09","0.728345","0.525091387420526","0","0.091","1","0.167","2.29407548904419"
"288","24","300","20","community","sites","sites_2","ZIPLN","BIC","0.07","0.852672","0.572822390748923","0.034","0.636","0.538","0.583","44.9241487979889"
"289","25","300","20","community","sites","sites_2","PLN","BIC","0.11","0.548511","0.536145806843125","0.012","0.412","0.778","0.538","1.35618734359741"
"290","25","300","20","community","sites","sites_2","ZIPLN","BIC","0.09","0.590727","0.562181126944984","0.023","0.529","0.692","0.6","30.1582980155945"
"291","26","300","20","community","sites","sites_2","PLN","BIC","0.1","0.591609","0.536151268957345","0","0",NA,"0","1.66938710212708"
"292","26","300","20","community","sites","sites_2","ZIPLN","BIC","0.07","0.5644835","0.594196059351214","0","0.333","1","0.5","29.7895383834839"
"293","27","300","20","community","sites","sites_2","PLN","BIC","0.11","0.735975","0.552514554679052","0","0",NA,"0","2.23127460479736"
"294","27","300","20","community","sites","sites_2","ZIPLN","BIC","0.09","0.67865","0.583577650303822","0.012","0.3","0.75","0.429","32.1951656341553"
"295","28","300","20","community","sites","sites_2","PLN","BIC","0.08","0.75565","0.537400329847781","0","0",NA,"0","2.17895126342773"
"296","28","300","20","community","sites","sites_2","ZIPLN","BIC","0.06","0.76865","0.589005846032346","0","0.2","1","0.333","31.8430263996124"
"297","29","300","20","community","sites","sites_2","PLN","BIC","0.1","0.8073","0.548408702687015","0","0",NA,"0","1.85964488983154"
"298","29","300","20","community","sites","sites_2","ZIPLN","BIC","0.08","0.77615","0.601433200143165","0","0.1","1","0.182","45.4860377311707"
"299","30","300","20","community","sites","sites_2","PLN","BIC","0.11","0.749037","0.512210839462682","0","0",NA,"0","2.08074522018433"
"300","30","300","20","community","sites","sites_2","ZIPLN","BIC","0.08","0.745529","0.548786971380118","0.039","0.667","0.533","0.593","28.5750601291656"
"301","1","300","20","community","sites","sites_3","PLN","BIC","0.1","0.761096","0.415066593273374","0","0",NA,"0","1.6451735496521"
"302","1","300","20","community","sites","sites_3","ZIPLN","BIC","0.25","0.587725","0.617675866550678","0","0",NA,"0","20.2601294517517"
"303","2","300","20","community","sites","sites_3","PLN","BIC","0.13","0.623459","0.453007807586965","0","0",NA,"0","3.03618431091309"
"304","2","300","20","community","sites","sites_3","ZIPLN","BIC","0.33","0.67665","0.677791544714218","0","0",NA,"0","27.5538594722748"
"305","3","300","20","community","sites","sites_3","PLN","BIC","0.09","0.569957","0.418019855925329","0","0",NA,"0","2.35868048667908"
"306","3","300","20","community","sites","sites_3","ZIPLN","BIC","0.22","0.6123025","0.619399637974832","0","0",NA,"0","29.5618875026703"
"307","4","300","20","community","sites","sites_3","PLN","BIC","0.12","0.81525","0.414970640584586","0","0",NA,"0","2.36845541000366"
"308","4","300","20","community","sites","sites_3","ZIPLN","BIC","0.22","0.7132","0.60158292277981","0","0",NA,"0","27.1857507228851"
"309","5","300","20","community","sites","sites_3","PLN","BIC","0.13","0.6033785","0.41753963088798","0","0",NA,"0","2.2372784614563"
"310","5","300","20","community","sites","sites_3","ZIPLN","BIC","0.21","0.5751375","0.605462046333902","0","0",NA,"0","32.55668592453"
"311","6","300","20","community","sites","sites_3","PLN","BIC","0.13","0.805821","0.429792744058072","0","0",NA,"0","2.76494836807251"
"312","6","300","20","community","sites","sites_3","ZIPLN","BIC","0.18","0.7559425","0.618967876623372","0","0",NA,"0","40.5132868289948"
"313","7","300","20","community","sites","sites_3","PLN","BIC","0.14","0.5671795","0.441179573493405","0","0",NA,"0","1.39177107810974"
"314","7","300","20","community","sites","sites_3","ZIPLN","BIC","0.29","0.672463","0.641980848381613","0","0",NA,"0","30.3380103111267"
"315","8","300","20","community","sites","sites_3","PLN","BIC","0.1","0.6089515","0.433475581512842","0","0",NA,"0","2.86517739295959"
"316","8","300","20","community","sites","sites_3","ZIPLN","BIC","0.25","0.584084","0.629887946271257","0","0",NA,"0","33.9435803890228"
"317","9","300","20","community","sites","sites_3","PLN","BIC","0.13","0.4601755","0.421984823769668","0","0",NA,"0","2.35208678245544"
"318","9","300","20","community","sites","sites_3","ZIPLN","BIC","0.26","0.521139","0.627851245801316","0","0",NA,"0","26.2232618331909"
"319","10","300","20","community","sites","sites_3","PLN","BIC","0.09","0.3763345","0.421646978338765","0","0",NA,"0","1.71684098243713"
"320","10","300","20","community","sites","sites_3","ZIPLN","BIC","0.31","0.496779","0.624607394200459","0","0",NA,"0","19.3202910423279"
"321","11","300","20","community","sites","sites_3","PLN","BIC","0.12","0.614122","0.417226701656639","0","0",NA,"0","2.13655090332031"
"322","11","300","20","community","sites","sites_3","ZIPLN","BIC","0.22","0.6745995","0.613124991902228","0","0",NA,"0","30.9726040363312"
"323","12","300","20","community","sites","sites_3","PLN","BIC","0.12","0.684483","0.422375942361041","0","0",NA,"0","2.31259346008301"
"324","12","300","20","community","sites","sites_3","ZIPLN","BIC","0.26","0.590605","0.630689864752866","0","0",NA,"0","24.7656166553497"
"325","13","300","20","community","sites","sites_3","PLN","BIC","0.14","0.605463","0.438694180011555","0","0",NA,"0","2.03207659721375"
"326","13","300","20","community","sites","sites_3","ZIPLN","BIC","0.43","0.504672","0.659454391691063","0","0",NA,"0","28.1731538772583"
"327","14","300","20","community","sites","sites_3","PLN","BIC","0.13","0.624245","0.438948615938133","0","0",NA,"0","2.20497488975525"
"328","14","300","20","community","sites","sites_3","ZIPLN","BIC","0.24","0.6094535","0.648897746199125","0","0",NA,"0","30.6390752792358"
"329","15","300","20","community","sites","sites_3","PLN","BIC","0.15","0.544148","0.448017417838531","0","0",NA,"0","1.83042883872986"
"330","15","300","20","community","sites","sites_3","ZIPLN","BIC","0.39","0.54872","0.674558623956602","0","0",NA,"0","21.4022238254547"
"331","16","300","20","community","sites","sites_3","PLN","BIC","0.13","0.558906","0.409443937363261","0","0",NA,"0","1.61499619483948"
"332","16","300","20","community","sites","sites_3","ZIPLN","BIC","0.33","0.599058","0.620113226074838","0","0",NA,"0","26.0001041889191"
"333","17","300","20","community","sites","sites_3","PLN","BIC","0.1","0.5812535","0.447524685241479","0","0",NA,"0","2.2498984336853"
"334","17","300","20","community","sites","sites_3","ZIPLN","BIC","0.27","0.549273","0.655612613934286","0","0",NA,"0","30.085483789444"
"335","18","300","20","community","sites","sites_3","PLN","BIC","0.13","0.4090055","0.43944484016119","0","0",NA,"0","2.76175832748413"
"336","18","300","20","community","sites","sites_3","ZIPLN","BIC","0.35","0.5353125","0.650185838697716","0","0",NA,"0","29.7245554924011"
"337","19","300","20","community","sites","sites_3","PLN","BIC","0.13","0.7780135","0.433710371824673","0","0",NA,"0","2.58117032051086"
"338","19","300","20","community","sites","sites_3","ZIPLN","BIC","0.27","0.594601","0.639305023081944","0","0",NA,"0","31.3030099868774"
"339","20","300","20","community","sites","sites_3","PLN","BIC","0.16","0.7232045","0.435778688579546","0","0",NA,"0","2.65316581726074"
"340","20","300","20","community","sites","sites_3","ZIPLN","BIC","0.36","0.721957","0.65216908411391","0","0",NA,"0","29.1405987739563"
"341","21","300","20","community","sites","sites_3","PLN","BIC","0.13","0.6486895","0.434761593528316","0","0",NA,"0","1.82147550582886"
"342","21","300","20","community","sites","sites_3","ZIPLN","BIC","0.22","0.6640145","0.624790727299005","0","0",NA,"0","35.8588531017303"
"343","22","300","20","community","sites","sites_3","PLN","BIC","0.13","0.70535","0.430939410837621","0","0",NA,"0","2.25023555755615"
"344","22","300","20","community","sites","sites_3","ZIPLN","BIC","0.36","0.58845","0.634720268142792","0","0",NA,"0","30.6897399425507"
"345","23","300","20","community","sites","sites_3","PLN","BIC","0.13","0.720374","0.426200760496457","0","0",NA,"0","1.94247269630432"
"346","23","300","20","community","sites","sites_3","ZIPLN","BIC","0.27","0.7126905","0.626317534537965","0.006","0","0","0","31.6386778354645"
"347","24","300","20","community","sites","sites_3","PLN","BIC","0.11","0.4681225","0.411453992075836","0","0.071","1","0.133","2.26312637329102"
"348","24","300","20","community","sites","sites_3","ZIPLN","BIC","0.23","0.587994","0.610551257493064","0","0",NA,"0","28.1319828033447"
"349","25","300","20","community","sites","sites_3","PLN","BIC","0.11","0.551178","0.418177062094824","0","0",NA,"0","2.30961537361145"
"350","25","300","20","community","sites","sites_3","ZIPLN","BIC","0.22","0.6771105","0.618646589377363","0","0",NA,"0","31.104941368103"
"351","26","300","20","community","sites","sites_3","PLN","BIC","0.11","0.57614","0.431301609279803","0","0",NA,"0","2.53979301452637"
"352","26","300","20","community","sites","sites_3","ZIPLN","BIC","0.27","0.5685695","0.643101116216941","0","0",NA,"0","24.6429274082184"
"353","27","300","20","community","sites","sites_3","PLN","BIC","0.14","0.507561","0.439593001331849","0","0.056","1","0.105","2.44771027565002"
"354","27","300","20","community","sites","sites_3","ZIPLN","BIC","0.32","0.5058345","0.648807120269973","0","0",NA,"0","32.9060821533203"
"355","28","300","20","community","sites","sites_3","PLN","BIC","0.12","0.626253","0.420175578068691","0","0",NA,"0","3.0438334941864"
"356","28","300","20","community","sites","sites_3","ZIPLN","BIC","0.22","0.7326205","0.614404918948954","0","0",NA,"0","37.784187078476"
"357","29","300","20","community","sites","sites_3","PLN","BIC","0.08","0.5311255","0.436442678428534","0","0",NA,"0","2.49003314971924"
"358","29","300","20","community","sites","sites_3","ZIPLN","BIC","0.3","0.5839595","0.651465449405245","0","0",NA,"0","23.3530972003937"
"359","30","300","20","community","sites","sites_3","PLN","BIC","0.16","0.523506","0.406305674381566","0","0",NA,"0","2.53468632698059"
"360","30","300","20","community","sites","sites_3","ZIPLN","BIC","0.24","0.589913","0.59668357565952","0","0",NA,"0","22.4119551181793"
"361","1","300","20","preferential_attachment","sites","sites_1","PLN","BIC","0.1","0.850618","0.672539211571493","0","0",NA,"0","2.26946377754211"
"362","1","300","20","preferential_attachment","sites","sites_1","ZIPLN","BIC","0.09","0.7661515","0.691988992929335","0.012","0.632","0.857","0.727","39.5507836341858"
"363","2","300","20","preferential_attachment","sites","sites_1","PLN","BIC","0.08","0.5986855","0.65152927398003","0.076","0.632","0.48","0.545","2.24752688407898"
"364","2","300","20","preferential_attachment","sites","sites_1","ZIPLN","BIC","0.08","0.5482395","0.66697039946354","0.047","0.474","0.529","0.5","39.9482202529907"
"365","3","300","20","preferential_attachment","sites","sites_1","PLN","BIC","0.12","0.7630135","0.680124027875268","0","0",NA,"0","2.55972480773926"
"366","3","300","20","preferential_attachment","sites","sites_1","ZIPLN","BIC","0.1","0.747683","0.706380946653902","0","0.368","1","0.538","41.574191570282"
"367","4","300","20","preferential_attachment","sites","sites_1","PLN","BIC","0.11","0.7582825","0.617204672179517","0.111","0.789","0.441","0.566","1.64892983436584"
"368","4","300","20","preferential_attachment","sites","sites_1","ZIPLN","BIC","0.1","0.74881","0.619534600471452","0.064","0.789","0.577","0.667","25.6843643188477"
"369","5","300","20","preferential_attachment","sites","sites_1","PLN","BIC","0.11","0.588634","0.673020675693211","0.012","0.421","0.8","0.552","2.24634480476379"
"370","5","300","20","preferential_attachment","sites","sites_1","ZIPLN","BIC","0.09","0.590846","0.68690523913084","0.018","0.474","0.75","0.581","40.8007106781006"
"371","6","300","20","preferential_attachment","sites","sites_1","PLN","BIC","0.09","0.7220925","0.644323300367719","0.041","0.579","0.611","0.595","2.43341207504272"
"372","6","300","20","preferential_attachment","sites","sites_1","ZIPLN","BIC","0.08","0.7071895","0.652517844814888","0.029","0.579","0.688","0.629","38.3809404373169"
"373","7","300","20","preferential_attachment","sites","sites_1","PLN","BIC","0.1","0.641521","0.687343323841245","0.023","0.316","0.6","0.414","2.95940566062927"
"374","7","300","20","preferential_attachment","sites","sites_1","ZIPLN","BIC","0.09","0.568596","0.708096417844476","0.058","0.368","0.412","0.389","39.4025967121124"
"375","8","300","20","preferential_attachment","sites","sites_1","PLN","BIC","0.11","0.7067945","0.688969862390014","0","0.222","1","0.364","2.11297512054443"
"376","8","300","20","preferential_attachment","sites","sites_1","ZIPLN","BIC","0.09","0.729286","0.700351360966427","0.006","0.556","0.909","0.69","25.8524096012115"
"377","9","300","20","preferential_attachment","sites","sites_1","PLN","BIC","0.09","0.5334755","0.677931514957785","0.006","0.368","0.875","0.519","1.78357100486755"
"378","9","300","20","preferential_attachment","sites","sites_1","ZIPLN","BIC","0.09","0.5192765","0.697156130622239","0.006","0.368","0.875","0.519","41.4235258102417"
"379","10","300","20","preferential_attachment","sites","sites_1","PLN","BIC","0.11","0.71529","0.675416509689408","0","0",NA,"0","1.6402153968811"
"380","10","300","20","preferential_attachment","sites","sites_1","ZIPLN","BIC","0.09","0.7114345","0.687364241485315","0.023","0.579","0.733","0.647","32.065509557724"
"381","11","300","20","preferential_attachment","sites","sites_1","PLN","BIC","0.09","0.6144515","0.646547139797736","0.105","0.895","0.486","0.63","2.82976198196411"
"382","11","300","20","preferential_attachment","sites","sites_1","ZIPLN","BIC","0.09","0.6108015","0.660017296641929","0.058","0.632","0.545","0.585","38.3974058628082"
"383","12","300","20","preferential_attachment","sites","sites_1","PLN","BIC","0.1","0.642161","0.647393575912477","0.029","0.684","0.722","0.703","2.15415239334106"
"384","12","300","20","preferential_attachment","sites","sites_1","ZIPLN","BIC","0.09","0.6033925","0.657007285356763","0.041","0.632","0.632","0.632","37.1911940574646"
"385","13","300","20","preferential_attachment","sites","sites_1","PLN","BIC","0.1","0.7014215","0.701751778369288","0","0",NA,"0","2.17312836647034"
"386","13","300","20","preferential_attachment","sites","sites_1","ZIPLN","BIC","0.09","0.739502","0.735682278860721","0","0.263","1","0.417","40.3285155296326"
"387","14","300","20","preferential_attachment","sites","sites_1","PLN","BIC","0.08","0.8150505","0.66051270273014","0.012","0.684","0.867","0.765","1.62435579299927"
"388","14","300","20","preferential_attachment","sites","sites_1","ZIPLN","BIC","0.08","0.8022295","0.669094699109206","0.012","0.632","0.857","0.727","25.9411978721619"
"389","15","300","20","preferential_attachment","sites","sites_1","PLN","BIC","0.1","0.440834","0.676906458268431","0","0.105","1","0.19","2.11576652526855"
