"","simu","n","p","omega_structure","zi_type","zi_config","method","criterion","omega_rmse","AUC","rmse_fit","fallout","recall","precision","f1_score","time"
"117","29","300","20","erdos_renyi","sites","sites_2","PLN","BIC","0.07","0.709414","0.490959717895188","0.033","0.5","0.333","0.4","2.70266819000244"
"118","29","300","20","erdos_renyi","sites","sites_2","ZIPLN","BIC","0.07","0.633858","0.628034623369733","0.005","0.5","0.75","0.6","37.5116231441498"
"119","30","300","20","erdos_renyi","sites","sites_2","PLN","BIC","0.09","0.827875","0.515529694592422","0","0",NA,"0","2.75624895095825"
"120","30","300","20","erdos_renyi","sites","sites_2","ZIPLN","BIC","0.07","0.8760625","0.683991552385398","0","0.5","1","0.667","32.9394688606262"
"121","1","300","20","erdos_renyi","sites","sites_3","PLN","BIC","0.08","0.2465","0.3821548429558","0","0",NA,"0","4.27918982505798"
"122","1","300","20","erdos_renyi","sites","sites_3","ZIPLN","BIC","0.1","0.780375","0.565733136819135","0","0",NA,"0","26.5337646007538"
"123","2","300","20","erdos_renyi","sites","sites_3","PLN","BIC","0.14","0.7158755","0.372425579668236","0","0.091","1","0.167","4.77379631996155"
"124","2","300","20","erdos_renyi","sites","sites_3","ZIPLN","BIC","0.11","0.703413","0.551903085765033","0","0",NA,"0","28.0996613502502"
"125","3","300","20","erdos_renyi","sites","sites_3","PLN","BIC","0.13","0.611656","0.385893852029539","0","0",NA,"0","2.57647728919983"
"126","3","300","20","erdos_renyi","sites","sites_3","ZIPLN","BIC","0.11","0.7588015","0.579079782431329","0","0",NA,"0","19.159125328064"
"127","4","300","20","erdos_renyi","sites","sites_3","PLN","BIC","0.1","0.5438815","0.393419983431662","0","0",NA,"0","4.33081889152527"
"128","4","300","20","erdos_renyi","sites","sites_3","ZIPLN","BIC","0.12","0.556212","0.597435033763352","0","0",NA,"0","27.5605142116547"
"129","5","300","20","erdos_renyi","sites","sites_3","PLN","BIC","0.11","0.522725","0.384605873381739","0","0",NA,"0","3.94632863998413"
"130","5","300","20","erdos_renyi","sites","sites_3","ZIPLN","BIC","0.12","0.676595","0.580896292735156","0","0",NA,"0","26.5323333740234"
"131","6","300","20","erdos_renyi","sites","sites_3","PLN","BIC","0.1","0.6431875","0.409763563811757","0","0",NA,"0","4.07888102531433"
"132","6","300","20","erdos_renyi","sites","sites_3","ZIPLN","BIC","0.13","0.7118125","0.614573120879582","0","0",NA,"0","28.6409044265747"
"133","7","300","20","erdos_renyi","sites","sites_3","PLN","BIC","0.14","0.5508215","0.439913656594527","0","0",NA,"0","5.07648158073425"
"134","7","300","20","erdos_renyi","sites","sites_3","ZIPLN","BIC","0.18","0.737514","0.674159517338309","0","0",NA,"0","28.0252873897552"
"135","8","300","20","erdos_renyi","sites","sites_3","PLN","BIC","0.08","0.6095","0.379799828375955","0","0",NA,"0","4.44353079795837"
"136","8","300","20","erdos_renyi","sites","sites_3","ZIPLN","BIC","0.11","0.6184","0.565903065255565","0","0",NA,"0","29.1526927947998"
"137","9","300","20","erdos_renyi","sites","sites_3","PLN","BIC","0.11","0.5031","0.384687972526554","0","0",NA,"0","2.93176770210266"
"138","9","300","20","erdos_renyi","sites","sites_3","ZIPLN","BIC","0.09","0.4956","0.593711978180742","0","0",NA,"0","19.0466501712799"
"139","10","300","20","erdos_renyi","sites","sites_3","PLN","BIC","0.09","0.7458335","0.388935120523478","0","0",NA,"0","4.45700359344482"
"140","10","300","20","erdos_renyi","sites","sites_3","ZIPLN","BIC","0.1","0.7318795","0.569642425726973","0","0",NA,"0","28.537645816803"
"141","11","300","20","erdos_renyi","sites","sites_3","PLN","BIC","0.05","0.3835","0.366337484985079","0","0",NA,"0","4.49171900749207"
"142","11","300","20","erdos_renyi","sites","sites_3","ZIPLN","BIC","0.08","0.0905","0.503751335547641","0","0",NA,"0","25.6835947036743"
"143","12","300","20","erdos_renyi","sites","sites_3","PLN","BIC","0.12","0.4905705","0.398085611365875","0","0",NA,"0","4.02316355705261"
"144","12","300","20","erdos_renyi","sites","sites_3","ZIPLN","BIC","0.12","0.7629675","0.60898246210278","0","0",NA,"0","25.9697215557098"
"145","13","300","20","erdos_renyi","sites","sites_3","PLN","BIC","0.12","0.5617","0.396042259558805","0","0",NA,"0","3.81050682067871"
"146","13","300","20","erdos_renyi","sites","sites_3","ZIPLN","BIC","0.12","0.7473","0.58749850637908","0","0.1","1","0.182","31.2751362323761"
"147","14","300","20","erdos_renyi","sites","sites_3","PLN","BIC","0.11","0.4383125","0.380323426939189","0","0",NA,"0","5.09619402885437"
"148","14","300","20","erdos_renyi","sites","sites_3","ZIPLN","BIC","0.12","0.73925","0.591516850044957","0","0",NA,"0","25.9610524177551"
"149","15","300","20","erdos_renyi","sites","sites_3","PLN","BIC","0.1","0.544315","0.398338096994787","0","0",NA,"0","2.502277135849"
"150","15","300","20","erdos_renyi","sites","sites_3","ZIPLN","BIC","0.11","0.5623575","0.599317408600207","0","0",NA,"0","19.5717687606812"
"151","16","300","20","erdos_renyi","sites","sites_3","PLN","BIC","0.08","0.792625","0.386080944485892","0","0",NA,"0","4.08575534820557"
"152","16","300","20","erdos_renyi","sites","sites_3","ZIPLN","BIC","0.12","0.729375","0.57264843929401","0","0",NA,"0","23.5171163082123"
"153","17","300","20","erdos_renyi","sites","sites_3","PLN","BIC","0.11","0.340675","0.395413484279564","0","0",NA,"0","4.22869348526001"
"154","17","300","20","erdos_renyi","sites","sites_3","ZIPLN","BIC","0.11","0.6296605","0.595335554125518","0","0",NA,"0","28.9979724884033"
"155","18","300","20","erdos_renyi","sites","sites_3","PLN","BIC","0.11","0.5649005","0.397870478348603","0","0",NA,"0","3.74530029296875"
"156","18","300","20","erdos_renyi","sites","sites_3","ZIPLN","BIC","0.1","0.9175435","0.594277467047197","0","0",NA,"0","26.9067194461823"
"157","19","300","20","erdos_renyi","sites","sites_3","PLN","BIC","0.1","0.604921","0.391098622203297","0","0",NA,"0","4.44003033638"
"158","19","300","20","erdos_renyi","sites","sites_3","ZIPLN","BIC","0.14","0.75147","0.595624842271969","0","0",NA,"0","25.9214310646057"
"159","20","300","20","erdos_renyi","sites","sites_3","PLN","BIC","0.11","0.5963125","0.386151665559454","0","0",NA,"0","4.4763650894165"
"160","20","300","20","erdos_renyi","sites","sites_3","ZIPLN","BIC","0.11","0.536625","0.60148215445053","0","0",NA,"0","26.424126625061"
"161","21","300","20","erdos_renyi","sites","sites_3","PLN","BIC","0.12","0.497166","0.393251156312071","0","0",NA,"0","2.50912928581238"
"162","21","300","20","erdos_renyi","sites","sites_3","ZIPLN","BIC","0.12","0.7520745","0.608097295549996","0","0",NA,"0","21.340268611908"
"163","22","300","20","erdos_renyi","sites","sites_3","PLN","BIC","0.11","0.61361","0.38160797315825","0","0",NA,"0","2.96336245536804"
"164","22","300","20","erdos_renyi","sites","sites_3","ZIPLN","BIC","0.11","0.690904","0.567534376827674","0","0",NA,"0","20.746821641922"
"165","23","300","20","erdos_renyi","sites","sites_3","PLN","BIC","0.09","0.6507","0.393999415320617","0","0",NA,"0","4.15175795555115"
"166","23","300","20","erdos_renyi","sites","sites_3","ZIPLN","BIC","0.12","0.7262","0.593752368338289","0","0",NA,"0","27.0910594463348"
"167","24","300","20","erdos_renyi","sites","sites_3","PLN","BIC","0.12","0.524887","0.383042159351411","0","0",NA,"0","5.18963885307312"
